Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
t1068,0.0,0.0,-20.14254343029267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322668191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304358644397396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304358425128584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304357983652557,0.0,0.0,0.0,0.0,0.0,0.0
t1069,0.0,0.0,-20.14254343029557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543226660333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5612662639833923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.560819404637612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5614571680597273,0.0,0.0,0.0,0.0,0.0,0.0
t1070,0.0,0.0,-20.14254343029968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543226704046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.965185139101554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9670966452696232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9658120479466152,0.0,0.0,0.0,0.0,0.0,0.0
t1071,0.0,0.0,-20.142543430305015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543226814166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.42669525792835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.426827304772612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.426700770783587,0.0,0.0,0.0,0.0,0.0,0.0
t1072,0.0,0.0,-20.142543430310347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322692429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.46793871102262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.46791174715916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.46772929525314,0.0,0.0,0.0,0.0,0.0,0.0
t1073,0.0,0.0,-20.142543430315477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543227028042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.085074404911314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.085113478758082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.084934196522696,0.0,0.0,0.0,0.0,0.0,0.0
t1074,0.0,0.0,-20.14254343031914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543227083696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.904069413539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.9040694133294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.9040694092662,0.0,0.0,0.0,0.0,0.0,0.0
t1075,0.0,0.0,-20.142543430321208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322705162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.9040696112017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.9040696106583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.9040696110794,0.0,0.0,0.0,0.0,0.0,0.0
t1076,0.0,0.0,-20.142543430321712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543226933668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.90406960834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.9040696077166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490.9040696081026,0.0,0.0,0.0,0.0,0.0,0.0
t1077,0.0,0.0,-20.14254343032069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322673152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-909.9270758143246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-908.7625170399475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-908.7485476193932,0.0,0.0,0.0,0.0,0.0,0.0
t1078,0.0,0.0,-20.142543430318167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543226446673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.77768876503012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.79916642399144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.65451039265633,0.0,0.0,0.0,0.0,0.0,0.0
t1079,0.0,0.0,-20.14254343031422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543226089447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.060289747649193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.060288041710134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.972497054408073,0.0,0.0,0.0,0.0,0.0,0.0
t1080,0.0,0.0,-20.14254343030908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543225696528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.245129917431278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.245129814432907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.434371507509987,0.0,0.0,0.0,0.0,0.0,0.0
t1081,0.0,0.0,-20.1425434303029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543225268806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.8897888918981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.88978955789788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.03954805726537,0.0,0.0,0.0,0.0,0.0,0.0
t1082,0.0,0.0,-20.142543430295845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543224806612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.270446605621572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.270448366083926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.379115095917893,0.0,0.0,0.0,0.0,0.0,0.0
t1083,0.0,0.0,-20.142543430288026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322431051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.936223641813175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.936226003245498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.02842710353839,0.0,0.0,0.0,0.0,0.0,0.0
t1084,0.0,0.0,-20.142543430279453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322378057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.578294191278726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.57829717642945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.658020676803247,0.0,0.0,0.0,0.0,0.0,0.0
t1085,0.0,0.0,-20.142543430270138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543223216883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.79325394799439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.793258166919575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.860341428469102,0.0,0.0,0.0,0.0,0.0,0.0
t1086,0.0,0.0,-20.142543430260023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322261958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.93628396068575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.93634994600341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.50146566590215,0.0,0.0,0.0,0.0,0.0,0.0
t1087,0.0,0.0,-20.14254343024904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254322199616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.48098446960671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.480125391355267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.261402600082759,0.0,0.0,0.0,0.0,0.0,0.0
t1088,0.0,0.0,-20.142543430238053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543221372744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304351559874228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304351638708692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304351695019897,0.0,0.0,0.0,0.0,0.0,0.0
t1089,0.0,0.0,-20.142543430228084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543220807237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349682960279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349720146968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630435007594341,0.0,0.0,0.0,0.0,0.0,0.0
t1090,0.0,0.0,-20.14254343021914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543220300116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347716920864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.163043477818107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304348195264848,0.0,0.0,0.0,0.0,0.0,0.0
t1091,0.0,0.0,-20.142543430211223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543219851923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347479179696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347524121005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347912318765,0.0,0.0,0.0,0.0,0.0,0.0
t1092,0.0,0.0,-20.14254343020435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543219463246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347570957592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347616441578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.163043479216357,0.0,0.0,0.0,0.0,0.0,0.0
t1093,0.0,0.0,-20.142543430198533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321913472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347348401596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434736910433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347531907656,0.0,0.0,0.0,0.0,0.0,0.0
t1094,0.0,0.0,-20.142543430193783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321886706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434816467805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304348157943035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304348183218162,0.0,0.0,0.0,0.0,0.0,0.0
t1095,0.0,0.0,-20.14254343019011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543218661032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349617686878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349110634467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304348957953957,0.0,0.0,0.0,0.0,0.0,0.0
t1096,0.0,0.0,-20.142543430187533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543218517467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304352886498052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304352806347314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304352093758362,0.0,0.0,0.0,0.0,0.0,0.0
t1097,0.0,0.0,-20.142543430186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543218437265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6738367180855982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6738566605539602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6738376314448469,0.0,0.0,0.0,0.0,0.0,0.0
t1098,0.0,0.0,-20.14254343018572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321842139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.120153553974728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.120221539873164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.12021252111176,0.0,0.0,0.0,0.0,0.0,0.0
t1099,0.0,0.0,-20.142543430132136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321840713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.67117105725499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.67129094022837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.671332550869224,0.0,0.0,0.0,0.0,0.0,0.0
t1100,0.0,0.0,-20.1425434301321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543218378187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545331913715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545335059064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545333956365,0.0,0.0,0.0,0.0,0.0,0.0
t1101,0.0,0.0,-20.142543430130544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543218267747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545312199103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545315249367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26054531443515,0.0,0.0,0.0,0.0,0.0,0.0
t1102,0.0,0.0,-20.14254343012752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543218098826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545239002305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26054525276453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545251877204,0.0,0.0,0.0,0.0,0.0,0.0
t1103,0.0,0.0,-20.142543430123098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543217880238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26054506239802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.26054508465665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.260545083478366,0.0,0.0,0.0,0.0,0.0,0.0
t1104,0.0,0.0,-20.142543430117627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543217624237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.067656107736035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.068356192968224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.068159694039938,0.0,0.0,0.0,0.0,0.0,0.0
t1105,0.0,0.0,-20.142543430111832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321733949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.859677327505732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.86035848687852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.861691908770297,0.0,0.0,0.0,0.0,0.0,0.0
t1106,0.0,0.0,-20.142543430106038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543217054723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.445298653801103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.445867502132973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.450450815955044,0.0,0.0,0.0,0.0,0.0,0.0
t1107,0.0,0.0,-20.142543430100243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543216769944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.217422437573916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.217885264215955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.223642806170684,0.0,0.0,0.0,0.0,0.0,0.0
t1108,0.0,0.0,-20.142543430094445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543216485166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.994860699511953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.99520605937776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.80193419804726,0.0,0.0,0.0,0.0,0.0,0.0
t1109,0.0,0.0,-20.142543430088647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543216200384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.56819030461163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.56830639529191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.570991043821152,0.0,0.0,0.0,0.0,0.0,0.0
t1110,0.0,0.0,-20.142543430082853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543215915598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.259960905276198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.258711406321755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.261026329443963,0.0,0.0,0.0,0.0,0.0,0.0
t1111,0.0,0.0,-20.142543430077055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543215630802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6152130906282673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.612644513446118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.615592791795772,0.0,0.0,0.0,0.0,0.0,0.0
t1112,0.0,0.0,-20.142543430072326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.142543215407418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304352335249264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304352161064337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630435205270653,0.0,0.0,0.0,0.0,0.0,0.0
t1113,0.0,0.0,-20.142543430068677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321524625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304350901674655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630435076633276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304350694027087,0.0,0.0,0.0,0.0,0.0,0.0
t1114,0.0,0.0,-20.142543430066123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321514819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349436424115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434938338229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349287628472,0.0,0.0,0.0,0.0,0.0,0.0
t1115,0.0,0.0,-20.142543430064677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.14254321511418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434953880464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349496288983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434942273831,0.0,0.0,0.0,0.0,0.0,0.0
