Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
t405,0.0,451.55772158537894,183064.78889386813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4332902857018,3229.0233691480216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.3355172854064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.66995033136408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1695603975876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04178637288211,0.0,0.0,0.0,275.0778357486201,74.6769488586972,34.58239870976795
t406,0.0,381.0826289396458,181023.21616350068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.677720539960255,3193.227775035729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.17735653967588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.26135528183171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.179613642746176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.106287331539985,0.0,0.0,0.0,330.0136725821056,94.04226193804024,42.74121407389131
t407,0.0,365.63512459884197,178981.64343313704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54125009930878,3157.4321809268013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22742509886606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000220900871359209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022088253583613614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002208859150242782,0.0,0.0,0.0,376.809981465963,107.6099815713785,51.359981576291354
t408,0.0,373.57378510230313,177199.14650568797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.284765015114658,3145.747490267894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.09018759945002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002159791650093029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021596096919656956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021596435090418602,0.0,0.0,0.0,294.42268406186764,86.74370019508105,41.47865161440461
t409,0.0,365.6351338351296,176439.38247123326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541259346560672,3129.82054746499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22743433849263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021071133922564902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021069331311828472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021069669608055161,0.0,0.0,0.0,318.2299871394737,90.86998709924896,43.36998712133083
t410,0.0,393.14892335919535,176439.3824703375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.350804369000482,3129.820546569034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.83154436116482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.503140993747884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44523992527392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.435564738455867,0.0,0.0,0.0,173.2230702793446,49.42095761553559,23.5623303052212
t411,0.0,365.63512839599326,174397.80974361364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541253904635173,3094.02495609566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.2274288967601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3789576181425086e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714198107170482e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714622551961519e-5,0.0,0.0,0.0,236.3830661584865,67.46095347291151,32.172326166705396
t412,0.0,365.63518046483097,174397.80974271783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54130574798281,3094.0249551996276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22748095061365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.682696451508057e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60959967726601e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6100281600277136e-5,0.0,0.0,0.0,259.19997519005534,74.01997507369683,35.31997508754775
t413,0.0,420.6627289238183,174397.80974385247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.16036532077704,3094.0249563334933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.4356704169793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.417141591800766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.038788145474232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.406752540456441,0.0,0.0,0.0,126.44001116042713,36.100011085245164,17.23001109641996
t414,0.0,420.66270516410685,174397.80974295666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.160341651562753,3094.0249554374614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.43564666268665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.417147520491456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03879407419682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.406758469148523,0.0,0.0,0.0,196.35000056432708,56.07000054034084,26.76000054263388
t415,0.0,365.6351218960283,173094.507376732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541247392241765,3077.8726583686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22742239547128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5705926917638885e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570592288289096e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5705920565674289e-6,0.0,0.0,0.0,278.6899977539995,79.58999776243768,37.98999778219695
t416,0.0,346.13162737039625,174625.59710738822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.020230645493502,3104.717791024773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.1879925859151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.4842977554446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.8744388352762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.35591447187048,0.0,0.0,0.0,244.7784317308381,65.06679052955425,30.52739300620151
t417,0.0,353.02202400498095,176156.6868380444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35863697342341,3131.5629236809496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.6776659457188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.58867806235327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.6329223518173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.24128618604095,0.0,0.0,0.0,204.88252421427566,57.319306775729004,27.152904888016547
t418,0.0,375.90260012262803,177687.7765687006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15121146094594,3158.4080563371267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.93454118054635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.32313635444143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.94254547335163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.42805085093397,0.0,0.0,0.0,176.70894730634316,52.22361769422756,25.017590884744777
t419,0.0,407.8119109597712,179218.8662993568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.93873422027806,3185.2531889933034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.38253069949212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.36902188763645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0902064304629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.27322705617337,0.0,0.0,0.0,157.7328447289245,48.483805122955864,23.440169565337264
t420,0.0,434.6535004908376,180749.95603001298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.029073440636324,3212.09832164948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.13639029382495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.8426090266047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.072470110196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8674900965361,0.0,0.0,0.0,145.54566958719982,45.37785206889265,22.052650066439973
t421,0.0,480.8703728454734,182281.04576066916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.42127336344725,3238.943454305657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.16239175002653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.287223580935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.7563063648988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.6202594206053,0.0,0.0,0.0,137.65348712016896,42.623312873623654,20.720372467927813
t422,0.0,532.598558112111,183812.13549132537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.01654771756364,3265.7885869618335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3649351128404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.876495908557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.6627738839366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.5510403652221,0.0,0.0,0.0,132.44552233229086,40.070530371574925,19.408949101917106
t423,0.0,592.1622787590959,185343.2252219816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.40254520810612,3292.63371961801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3669525978773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0145177171585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.3198998776252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.795462567364,0.0,0.0,0.0,125.14355708925007,36.6337405234683,17.620307859964235
t424,0.0,637.6156303051021,186874.31495263777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.59901471119964,3319.478852274187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0115128917594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.3608562359442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.7079854385577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0035521141548,0.0,0.0,0.0,110.29515489771067,30.93339406197719,14.727927131916484
t425,0.0,662.982999713958,188405.40468329398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69999975295933,3346.3239849303636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.80999971393874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.1876064187168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.9326072134338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.920907877727,0.0,0.0,0.0,72.96933147508301,18.884907901536767,8.799929261127582
t426,0.0,662.982998794999,189936.49441395016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.55194833811017,3373.1691175865394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.809998795228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0562435778843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.6295742768668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.1503496249286,0.0,0.0,0.0,3.87913018075125e-7,3.8791327932273297e-7,3.8791342275855904e-7
t427,0.0,607.955409216945,187894.9216665916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.78479717019234,3337.373506486699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.60176821744494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.591320604956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.5521500096363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5905733269148,0.0,0.0,0.0,98.35999978393586,28.089999821805197,13.409999824518092
t428,0.0,497.90023121094936,185853.34891923325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39854649612163,3301.577895386922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.18530821173897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.56150044039146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.5334744334101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.58659587907664,0.0,0.0,0.0,200.9599992489028,57.3899992972066,27.399999265895627
t429,0.0,404.2538838119593,183811.7761718747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.16034891716354,3265.7822842870564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.60225206235347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1790057794764566e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1789983523768858e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179223911343262e-6,0.0,0.0,0.0,302.139998661391,86.28999875631999,41.199998725676785
t430,0.0,365.63512468416286,181877.11784106423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541250772111386,3247.3168794837084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22742518416175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602880636802663e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0603049407470875e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706784600277162e-5,0.0,0.0,0.0,366.9506264070233,101.47619948280465,47.04323726871679
t431,0.0,365.6351271590685,181796.39529394414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541250697939542,3232.82808145661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22742765909427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.728592145844723e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.728810495729474e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901479866970098e-6,0.0,0.0,0.0,382.33999319443393,109.19999332185841,52.12999328540498
t432,0.0,365.6351303760829,181796.39529304844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541255879327036,3232.828080560686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22743087641211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5097815614044469e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509799641597385e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5844172984733653e-5,0.0,0.0,0.0,348.17519099719453,94.82082799329677,42.14126667119036
t433,0.0,365.6351541312591,181796.39529215381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541279637016547,3232.8280796657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22745463078675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6113954922160212e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6113975083278226e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5006580525522807e-5,0.0,0.0,0.0,323.7199875758553,92.44998760198297,44.12998760725506
t434,0.0,420.66276053208776,181811.24576719615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.160397040801385,3238.7231644872577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.43570203081654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.914891232309397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.60631933821682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.79056640751731,0.0,0.0,0.0,256.5056080727223,71.16985768498272,32.18229677058628
t435,0.0,530.7179171011213,181843.45050864143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39857560179936,3246.01258677593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.852140597042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.63936977074377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7987542553689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0258329673794,0.0,0.0,0.0,199.16012756380175,49.6698146690632,21.8310995079566
t436,0.0,585.7454941108904,181883.708942219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01766360901313,3254.1715891007034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.06035860703685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.1333052796863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.77872666179707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.27594491017186,0.0,0.0,0.0,87.9623182410482,30.974000376934406,14.948718298760555
t437,0.0,585.7454863297054,181927.3247391032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01765582662117,3261.863736470803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.06035082673196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.80076689087167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.7853550372318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.08260650906385,0.0,0.0,0.0,91.31600737883424,26.20436215307732,12.488117421856094
t438,0.0,530.7178922567358,181927.3247382072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39855075295697,3261.8637355745577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.8521157547886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.8007511450145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.7853392913672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.08259076321866,0.0,0.0,0.0,161.57600377878006,46.274358586640076,22.058113883818148
t439,0.0,420.66271478215054,179885.75199234814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.160351279800896,3226.0681259740636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.43565628092986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.424894791340004e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.590664154345716e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59057848768575e-6,0.0,0.0,0.0,243.57600301702578,69.69435781716554,33.2381131014486
t440,0.0,365.635125482494,181236.31769245813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541250981439113,3235.4062623458917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.22742598191113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9737984131201386e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4661013143849814e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466097624646446e-6,0.0,0.0,0.0,306.3799977306505,87.49999770363002,41.74999775866646
t441,0.0,346.2735455283086,182767.40742311432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.008204866671594,3262.2513950020675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.6042083709861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.01359779316653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.05017644780892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.12560596029215,0.0,0.0,0.0,221.68369575092635,63.227226410493856,30.146348249479935
t442,0.0,354.83308993058193,184298.4971537705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.467229066864302,3289.096527658244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.92253373574056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.2380683531339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.24551911121137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.7742774594526,0.0,0.0,0.0,188.89335276225106,54.14280997320479,25.834072951791576
t443,0.0,383.6064405731253,185829.5868844267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.33139071602193,3315.9416603144205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.65432374429443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.5954961038274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.2030628078783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0333989845913,0.0,0.0,0.0,128.47771111446488,37.25833243302852,17.86021252872428
t444,0.0,434.11535437207704,187360.6766150829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6320020804796,3342.7867929705967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.75716355588233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.3944055406455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.934495293505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.5983895660361,0.0,0.0,0.0,129.88063942756384,37.66657268481148,18.052907885788095
t445,0.0,495.66202313833514,188891.76634573907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.85873392989363,3369.631925626773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.96138057816088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.7608572160918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.2424650687395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.1311444778044,0.0,0.0,0.0,138.72634527605823,40.25695193920047,19.29006816235432
t446,0.0,553.7154393762826,190422.85607639528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.398375020728146,3396.4770582829497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.2116180276325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.2225589153898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.7126770884154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.8191817730599,0.0,0.0,0.0,149.1138782115451,43.17625792271978,20.668396081819218
t447,0.0,603.3476754286215,191953.94580705147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.83367437028882,3423.3221909391264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.5584778345463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.9201486659206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.33384391623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.3953459746418,0.0,0.0,0.0,152.3299669589688,43.93948179489627,21.005242050182318
t448,0.0,645.4374479677634,193485.03553770765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.17005974791216,3450.167323595303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.5908974713845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.3465833830767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.4979739603616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.632877634606,0.0,0.0,0.0,134.57272595924843,38.51917781259019,18.371093215722123
t449,0.0,662.982999772615,195016.12526836386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69999977253414,3477.012456251479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.8099997726084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0562432394943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.629573938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.1503492865388,0.0,0.0,0.0,5.172511507198083e-7,5.172526285182886e-7,5.172549367921097e-7
