Segment,1,2,3,4,Total
t670,2.4740501140362175e-9,2.754043488763699e-9,4.560446783481634e-9,1.3253623252796533e-8,2.3042163639078085e-8
t671,2.4560570342964717e-9,2.7317656613360618e-9,4.499682566627652e-9,1.2753116513700142e-8,2.244062177596033e-8
t672,2.449073634695335e-9,2.7231291494430763e-9,4.476298091809758e-9,1.2567046257147964e-8,2.2215547133096133e-8
t673,2.458569112361245e-9,2.73487374564184e-9,4.5081215387520795e-9,1.2821139084454342e-8,2.2522703481209506e-8
t674,2.4585688888417887e-9,2.734873467911499e-9,4.508120781723278e-9,1.2821132757082012e-8,2.252269589555858e-8
t675,2.458568871316337e-9,2.7348734455996617e-9,4.508120720126866e-9,1.2821132157610025e-8,2.252269519465289e-8
t676,2.4585688630804355e-9,2.73487343521689e-9,4.508120691526918e-9,1.2821131899295899e-8,2.2522694889120143e-8
t677,2.4585688698661968e-9,2.7348734440788046e-9,4.50812071625217e-9,1.282113218207242e-8,2.252269521226959e-8
t678,2.4585688312244516e-9,2.7348733976342526e-9,4.5081205915252485e-9,1.2821131427484073e-8,2.2522694247868027e-8
t679,2.4522524432027137e-9,2.7270597650015447e-9,4.486928893581836e-9,1.265119836522385e-8,2.2317439467009946e-8
t680,2.4335010294100843e-9,2.703890035952505e-9,4.4245474664081345e-9,1.2167504922533809e-8,2.1729443454304534e-8
t681,2.4335009162117695e-9,2.703889897046335e-9,4.42454709557761e-9,1.2167502253088558e-8,2.172944016192427e-8
t682,2.43350089642924e-9,2.7038898731136095e-9,4.424547032205825e-9,1.2167501858155836e-8,2.172943965990451e-8
t683,2.4335008946702795e-9,2.70388987129629e-9,4.424547027862301e-9,1.2167501885571724e-8,2.1729439679400594e-8
t684,2.4335008943791537e-9,2.7038898711702863e-9,4.424547027848778e-9,1.2167501921238734e-8,2.1729439714636953e-8
t685,2.433500894301874e-9,2.7038898711948007e-9,4.424547028063462e-9,1.2167501941454656e-8,2.1729439735014792e-8
t686,2.433500895128275e-9,2.7038898723534454e-9,4.424547031311231e-9,1.2167501983223791e-8,2.1729439782016743e-8
t687,2.4335008946792424e-9,2.703889871794641e-9,4.424547029825407e-9,1.2167501972258143e-8,2.1729439768557432e-8
t688,2.4335008947703067e-9,2.7038898719172577e-9,4.424547030156674e-9,1.2167501974942412e-8,2.172943977178665e-8
t689,2.433500896323262e-9,2.7038898738850385e-9,4.424547035457253e-9,1.216750201559806e-8,2.172943982126361e-8
t690,2.4335009250837216e-9,2.703889909329632e-9,4.424547130205815e-9,1.2167502710056022e-8,2.1729440674675193e-8
t691,2.4536503825424543e-9,2.7287886893448297e-9,4.491611236759524e-9,1.268849421483082e-8,2.236254452347763e-8
t692,2.471476911722194e-9,2.7508552786130524e-9,4.5517112349775396e-9,1.3180111132793592e-8,2.295415455810638e-8
t693,2.578519757038127e-9,2.8841188736954334e-9,4.928520805975561e-9,1.6927653120123873e-8,2.7318812556832995e-8
t694,2.471476906608574e-9,2.750855271761604e-9,4.551711215481521e-9,1.3180110877562124e-8,2.2954154271413822e-8
t695,2.4632457448242846e-9,2.7406618470029614e-9,4.523870405411353e-9,1.294934861854925e-8,2.267712661578785e-8
t696,2.458568916627376e-9,2.734873505413441e-9,4.508120887580779e-9,1.2821134112468589e-8,2.2522697422090185e-8
t697,2.4585688743873356e-9,2.734873451453772e-9,4.5081207384529484e-9,1.282113263320961e-8,2.2522695697503665e-8
t698,2.4585688654348463e-9,2.734873439206712e-9,4.508120703600462e-9,1.2821132163757715e-8,2.2522695171999736e-8
t699,2.4585688603604043e-9,2.7348734323235494e-9,4.5081206840696555e-9,1.282113191157101e-8,2.252269488832462e-8
t700,2.458568857353033e-9,2.7348734283638697e-9,4.508120672931879e-9,1.2821131785909779e-8,2.252269474455856e-8
t701,2.4585688621056954e-9,2.7348734347514006e-9,4.508120690954253e-9,1.2821132018729029e-8,2.252269500654038e-8
t702,2.458568868211081e-9,2.734873443639138e-9,4.508120716810355e-9,1.2821132453799758e-8,2.2522695482460333e-8
t703,2.458568865975464e-9,2.73487344358289e-9,4.5081207201026314e-9,1.2821132937633319e-8,2.2522695967294303e-8
t704,2.4585688229455255e-9,2.7348733921606616e-9,4.508120582560277e-9,1.2821132139640158e-8,2.252269493730662e-8
t705,2.452252415662166e-9,2.7270597338043076e-9,4.4869288124878386e-9,1.2651198170115057e-8,2.231743913206937e-8
t706,2.4405069215511516e-9,2.7125420546049857e-9,4.447762129708893e-9,1.2344692930045665e-8,2.1945504035910694e-8
t707,2.4335011076470935e-9,2.7038901342893523e-9,4.4245477318532874e-9,1.2167507175353173e-8,2.1729446149142907e-8
t708,2.4335010018987656e-9,2.703890003936534e-9,4.42454738305952e-9,1.2167504569439032e-8,2.172944295833385e-8
t709,2.4335010036153635e-9,2.7038900061375787e-9,4.424547389059429e-9,1.2167504627441058e-8,2.172944302625343e-8
t710,2.4335010407995325e-9,2.7038900522045024e-9,4.424547512638721e-9,1.2167505584651733e-8,2.1729444190294486e-8
t711,2.45225242228754e-9,2.727059743226704e-9,4.486928839693297e-9,1.2651198591513353e-8,2.2317439596720892e-8
t712,2.4536502905667415e-9,2.7287885758404143e-9,4.491610929463012e-9,1.2688491812790109e-8,2.2362541608660276e-8
t713,2.4585683958262712e-9,2.734872865674239e-9,4.508119154742747e-9,1.282112093011289e-8,2.252268134635615e-8
t714,2.458568839177021e-9,2.7348734141594795e-9,4.508120645079601e-9,1.2821132961372158e-8,2.252269585978826e-8
t715,2.45856892936657e-9,2.73487352556161e-9,4.508120948312776e-9,1.2821135388200965e-8,2.2522698791441922e-8
t716,2.4585689651531723e-9,2.73487356967363e-9,4.508121068057314e-9,1.2821136329335775e-8,2.2522699932219894e-8
t717,2.4585690253560994e-9,2.7348736442627745e-9,4.508121271129195e-9,1.2821137994327957e-8,2.2522701935076027e-8
t718,2.4585689155909096e-9,2.734873507770142e-9,4.5081208988475135e-9,1.282113486151582e-8,2.2522698183724387e-8
t719,2.4585688461242318e-9,2.7348734201290733e-9,4.508120657754745e-9,1.2821132629007671e-8,2.2522695553015722e-8
t720,2.4585688292745383e-9,2.7348733973724438e-9,4.50812059330982e-9,1.282113179640278e-8,2.2522694616359582e-8
t721,2.4543424015037275e-9,2.7296446291466795e-9,4.493930737030746e-9,1.2707020901051066e-8,2.238493866873222e-8
t722,2.4543420974500903e-9,2.7296442520602457e-9,4.493929713348402e-9,1.2707012550613008e-8,2.2384928613471747e-8
t723,2.454341996047694e-9,2.729644126060384e-9,4.493929370922164e-9,1.2707009719028475e-8,2.238492521205872e-8
t724,2.45434191319869e-9,2.7296440233969576e-9,4.493929092216477e-9,1.2707007459621198e-8,2.2384922488433323e-8
t725,2.454341932485977e-9,2.7296440476538376e-9,4.4939291585306145e-9,1.2707008057005696e-8,2.2384923195676125e-8
t726,2.455282703279529e-9,2.730807758207095e-9,4.497084202895294e-9,1.2732266223524863e-8,2.241544088790678e-8
t727,2.4585688302673324e-9,2.7348733997246398e-9,4.508120601184494e-9,1.2821132052106102e-8,2.2522694883282567e-8
t728,2.4585687088913947e-9,2.7348732513526168e-9,4.50812020039674e-9,1.2821129110638996e-8,2.2522691271279745e-8
t729,2.4522524440023806e-9,2.727059769061098e-9,4.486928908423003e-9,1.2651198963927847e-8,2.2317440085414328e-8
t730,2.4536502917366896e-9,2.728788576663501e-9,4.491610930765927e-9,1.2688491730707557e-8,2.2362541529873675e-8
t731,2.4335012188511764e-9,2.703890271614966e-9,4.424548099665529e-9,1.2167509967320855e-8,2.1729449557452526e-8
t732,2.4335009013741035e-9,2.703889879746798e-9,4.424547050514686e-9,1.216750205653676e-8,2.1729439888172348e-8
t733,2.433500900391747e-9,2.703889878506369e-9,4.424547047164181e-9,1.2167502029073551e-8,2.172943985513585e-8
t734,2.4335009083258915e-9,2.7038898883630852e-9,4.4245470736111405e-9,1.2167502233461592e-8,2.172944010376171e-8
t735,2.4335009559807245e-9,2.7038899471093547e-9,4.424547230773809e-9,1.2167503405112792e-8,2.172944153897668e-8
t736,2.433501009548324e-9,2.7038900131380413e-9,4.42454740743955e-9,1.2167504723825989e-8,2.1729443153951905e-8
t737,2.4381107328930817e-9,2.7095822277673997e-9,4.43980981816967e-9,1.2283627698468533e-8,2.1871130477298685e-8
t738,2.452252418624883e-9,2.7270597382897437e-9,4.486928825875287e-9,1.2651198417209219e-8,2.231743939999913e-8
t739,2.458567886918774e-9,2.7348722354322815e-9,4.508117441556213e-9,1.2821106977955743e-8,2.2522664541863012e-8
t740,2.460125232651645e-9,2.7367994304141036e-9,4.513356348777622e-9,1.2863572156459393e-8,2.2573853168302764e-8
t741,2.588803726008812e-9,2.896991034792618e-9,4.966228888300059e-9,1.7380926834772656e-8,2.7832950483874148e-8
t742,2.471476383420911e-9,2.750854623352439e-9,4.551709437557597e-9,1.3180095870429405e-8,2.2954136314760353e-8
t743,2.4601253078749766e-9,2.7367995215436152e-9,4.513356594584459e-9,1.2863573834210981e-8,2.257385525821403e-8
t744,2.4585689403994806e-9,2.7348735350378876e-9,4.5081209686801745e-9,1.2821134805182066e-8,2.252269824929961e-8
t745,2.4585688687299145e-9,2.734873444663945e-9,4.508120720397516e-9,1.2821132519708177e-8,2.2522695553499554e-8
t746,2.458568867668428e-9,2.734873442221365e-9,4.508120712262946e-9,1.282113227407908e-8,2.252269529623182e-8
t747,2.4585688557394826e-9,2.734873426714917e-9,4.508120669052416e-9,1.28211318099094e-8,2.2522694761416218e-8
t748,2.4585688515145695e-9,2.7348734212320934e-9,4.508120653806399e-9,1.2821131652278925e-8,2.2522694578831986e-8
t749,2.4585688420840054e-9,2.734873409942192e-9,4.5081206235625484e-9,1.2821131483689188e-8,2.2522694359277936e-8
t750,2.4522523941857702e-9,2.7270597019179065e-9,4.48692871953522e-9,1.2651196595112891e-8,2.2317437410751787e-8
t751,2.433500897259673e-9,2.703889870946183e-9,4.424547022165795e-9,1.2167501300344423e-8,2.1729439090716074e-8
t752,2.433500893789274e-9,2.703889868431792e-9,4.424547017834142e-9,1.2167501546027044e-8,2.172943932608225e-8
t753,2.4335008933861064e-9,2.70388986871876e-9,4.424547019689149e-9,1.2167501682397269e-8,2.1729439464191287e-8
t754,2.4335008933335937e-9,2.703889869064804e-9,4.424547021184217e-9,1.2167501758322283e-8,2.17294395419049e-8
t755,2.4335008935377265e-9,2.7038898696663115e-9,4.424547023265485e-9,1.2167501824148807e-8,2.172943961061833e-8
t756,2.4335008934870274e-9,2.7038898697235508e-9,4.4245470236019364e-9,1.2167501847441588e-8,2.1729439634254102e-8
t757,2.433500893204774e-9,2.7038898693941732e-9,4.424547022779868e-9,1.2167501848525012e-8,2.1729439633903827e-8
t758,2.4335008933225194e-9,2.7038898696636765e-9,4.4245470236691175e-9,1.2167501871199118e-8,2.172943965785443e-8
t759,2.4335008937260627e-9,2.703889870227981e-9,4.4245470252279344e-9,1.2167501887593821e-8,2.1729439676775798e-8
t760,2.4335008935124636e-9,2.703889869966975e-9,4.424547024545987e-9,1.2167501884228664e-8,2.172943967225409e-8
t761,2.4335008933673972e-9,2.703889869798316e-9,4.424547024136016e-9,1.2167501883688975e-8,2.17294396709907e-8
t762,2.4335008936494617e-9,2.70388987006533e-9,4.424547024721773e-9,1.2167501871821598e-8,2.1729439660258162e-8
t763,2.433500902240951e-9,2.7038898804959934e-9,4.424547052265095e-9,1.216750202768801e-8,2.1729439862690047e-8
t764,2.458568781402158e-9,2.7348733419773534e-9,4.508120448178427e-9,1.2821131249936794e-8,2.2522693821494732e-8
t765,2.5987048484757427e-9,2.9093955065660035e-9,5.002794076339811e-9,1.7837204001057886e-8,2.8348098432439445e-8
t766,2.46324959673657e-9,2.740666617494062e-9,4.5238834129459405e-9,1.294945575770553e-8,2.26772553848821e-8
t767,2.460125101076057e-9,2.736799265587351e-9,4.513355898401692e-9,1.2863568191819462e-8,2.257384845688456e-8
t768,2.4585688642390703e-9,2.73487344067389e-9,4.5081207116672446e-9,1.282113272895126e-8,2.252269574553147e-8
t769,2.4585688481507817e-9,2.7348734189915e-9,4.508120650323691e-9,1.2821131945296169e-8,2.252269486276214e-8
t770,2.4585688592389488e-9,2.734873431446501e-9,4.508120682572916e-9,1.2821131995391047e-8,2.2522694968649413e-8
t771,2.4585688638757916e-9,2.734873436476216e-9,4.5081206953436284e-9,1.2821131977911637e-8,2.2522694973607275e-8
t772,2.45856886497779e-9,2.7348734375490218e-9,4.508120697907227e-9,1.2821131954045407e-8,2.2522694954479445e-8
t773,2.4585688776477147e-9,2.7348734535503733e-9,4.5081207418347e-9,1.282113237515338e-8,2.252269544818617e-8
t774,2.4362789475126678e-9,2.7073199946881606e-9,4.43373923567488e-9,1.2237270611502002e-8,2.1814608789377712e-8
t775,2.4335008956037553e-9,2.703889868334203e-9,4.424547014609632e-9,1.216750116457664e-8,2.1729438943124232e-8
t776,2.433500893066735e-9,2.7038898671031857e-9,4.424547013869784e-9,1.2167501457885643e-8,2.1729439231925347e-8
t777,2.4335008929685775e-9,2.7038898679541436e-9,4.424547017456092e-9,1.2167501635067553e-8,2.1729439413446363e-8
t778,2.4335008928762228e-9,2.7038898684015672e-9,4.4245470194253386e-9,1.216750173830845e-8,2.1729439519011577e-8
t779,2.4335008928004935e-9,2.7038898687152445e-9,4.424547020834829e-9,1.2167501811300811e-8,2.172943959365138e-8
t780,2.433500892746771e-9,2.703889868823694e-9,4.424547021364804e-9,1.2167501843648978e-8,2.1729439626584245e-8
t781,2.4335008927663653e-9,2.7038898689050923e-9,4.424547021655839e-9,1.2167501854256166e-8,2.1729439637583464e-8
t782,2.4335008927465055e-9,2.7038898689907978e-9,4.424547022043858e-9,1.216750187352441e-8,2.1729439657305574e-8
t783,2.4335008928043437e-9,2.7038898690652478e-9,4.4245470222362695e-9,1.2167501874657084e-8,2.1729439658762944e-8
t784,2.4335008929396303e-9,2.7038898692307298e-9,4.424547022652876e-9,1.2167501872763939e-8,2.1729439657587173e-8
t785,2.4335008930013487e-9,2.7038898692793916e-9,4.424547022735034e-9,1.2167501867973276e-8,2.1729439652989048e-8
t786,2.4335008936034816e-9,2.703889869872103e-9,4.424547024054938e-9,1.2167501847075095e-8,2.1729439634605617e-8
t787,2.433500909644598e-9,2.703889889379549e-9,4.424547075742466e-9,1.2167502169068056e-8,2.1729440043834667e-8
t788,2.4522524850429715e-9,2.7270598195530366e-9,4.486929045133128e-9,1.2651200013842654e-8,2.2317441363571792e-8
t789,2.511970264817815e-9,2.8011139730773784e-9,4.690979082473001e-9,1.4419731967644384e-8,2.4423795288012578e-8
t790,2.4817521274168715e-9,2.763590820394613e-9,4.586685577288273e-9,1.3477695586770539e-8,2.3309724111870295e-8
t791,2.4817520208724174e-9,2.763590686820538e-9,4.586685207120334e-9,1.3477692120633909e-8,2.3309720035447196e-8
t792,2.4817515422819496e-9,2.763590091429848e-9,4.58668356390316e-9,1.3477677573814517e-8,2.3309702771429472e-8
t793,2.458568906762144e-9,2.734873491352131e-9,4.508120847140274e-9,1.2821133508944103e-8,2.252269675419865e-8
t794,2.4585688475357927e-9,2.73487341676146e-9,4.508120642382724e-9,1.2821131643986692e-8,2.252269455066667e-8
t795,2.458568844712138e-9,2.7348734124975037e-9,4.508120629764666e-9,1.28211314156864e-8,2.252269430266071e-8
t796,2.458568840557e-9,2.7348734068880777e-9,4.508120613914596e-9,1.2821131213605091e-8,2.2522694074964763e-8
t797,2.4585688680144533e-9,2.7348734407454143e-9,4.508120705812702e-9,1.2821131942947125e-8,2.2522694957519694e-8
t798,2.4335009488708594e-9,2.70388992956968e-9,4.4245471728094346e-9,1.2167501653053115e-8,2.1729439704303088e-8
t799,2.4335008934224345e-9,2.7038898624153013e-9,4.4245469947264435e-9,1.2167500530354423e-8,2.1729438280918602e-8
t800,2.4335008926680834e-9,2.703889863503754e-9,4.424547000238522e-9,1.2167500887279059e-8,2.1729438643689417e-8
t801,2.4335008927235157e-9,2.7038898653617074e-9,4.424547007503422e-9,1.2167501214944209e-8,2.1729438980532853e-8
t802,2.4335008928386787e-9,2.703889866542016e-9,4.424547012007871e-9,1.2167501406251371e-8,2.1729439177639935e-8
t803,2.43350089277963e-9,2.703889866973488e-9,4.424547013846631e-9,1.2167501497374441e-8,2.172943927097419e-8
t804,2.433500892811053e-9,2.7038898671777382e-9,4.424547014614258e-9,1.2167501529633704e-8,2.1729439304236755e-8
t805,2.433500892691517e-9,2.703889867022353e-9,4.424547014202918e-9,1.2167501526542244e-8,2.172943930045903e-8
t806,2.433500892715154e-9,2.7038898669112392e-9,4.424547013712794e-9,1.2167501501890272e-8,2.172943927522946e-8
t807,2.433500892836004e-9,2.7038898669406157e-9,4.424547013612918e-9,1.2167501481582863e-8,2.1729439254972402e-8
t808,2.4335008929315065e-9,2.7038898670506163e-9,4.424547013871622e-9,1.2167501478446656e-8,2.17294392523004e-8
t809,2.4335008928202284e-9,2.703889866946868e-9,4.424547013644358e-9,1.2167501483379377e-8,2.172943925679083e-8
t810,2.433500893003669e-9,2.703889867225223e-9,4.42454701443161e-9,1.2167501493796779e-8,2.1729439268457282e-8
t811,2.4335008961617755e-9,2.703889871049714e-9,4.424547024454276e-9,1.2167501537968844e-8,2.172943932963461e-8
t812,2.461404062514142e-9,2.738382168645476e-9,4.517662461745597e-9,1.2898612939901505e-8,2.261606163280672e-8
t813,2.486670601569496e-9,2.7696912264997084e-9,4.603513946029338e-9,1.362403944448318e-8,2.3483915218581726e-8
t814,2.4866705683569677e-9,2.7696911851112942e-9,4.603513831406645e-9,1.3624038404460225e-8,2.3483913989335133e-8
t815,2.4866706130791324e-9,2.7696912393225303e-9,4.603513979529765e-9,1.3624039470629966e-8,2.3483915302561393e-8
t816,2.4866701248059386e-9,2.7696906317674144e-9,4.6035122983067905e-9,1.3624024410648335e-8,2.3483897465528478e-8
t817,2.458568946299008e-9,2.7348735393991866e-9,4.508120976661479e-9,1.2821134413252685e-8,2.2522697875612357e-8
t818,2.4585688907496295e-9,2.7348734694469595e-9,4.508120784808108e-9,1.282113265503786e-8,2.2522695800042558e-8
t819,2.4585688994623923e-9,2.734873479453828e-9,4.508120811042227e-9,1.2821132736327526e-8,2.2522695926285973e-8
t820,2.4585688695608563e-9,2.7348734419422454e-9,4.508120708301155e-9,1.2821131823238311e-8,2.2522694843042566e-8
t821,2.458568858875509e-9,2.7348734286053762e-9,4.50812067181068e-9,1.2821131519268871e-8,2.2522694478560438e-8
t822,2.453650302873131e-9,2.728788580826048e-9,4.491610930100981e-9,1.2688490160429724e-8,2.236253997422988e-8
t823,2.4335008974504356e-9,2.7038898658314497e-9,4.424547001866616e-9,1.2167500336954896e-8,2.17294381021034e-8
t824,2.4335008929690452e-9,2.703889862033995e-9,4.424546993954207e-9,1.216750055808541e-8,2.1729438307042657e-8
t825,2.433500893055155e-9,2.703889864049342e-9,4.42454700175582e-9,1.2167500909403737e-8,2.1729438668264053e-8
t826,2.4335008928526163e-9,2.7038898650296718e-9,4.424547005970641e-9,1.2167501130699718e-8,2.1729438894552647e-8
t827,2.433500892728332e-9,2.703889865540466e-9,4.424547008216295e-9,1.2167501251409035e-8,2.1729439017894127e-8
t828,2.4335008927550842e-9,2.7038898659334477e-9,4.424547009734461e-9,1.2167501318589126e-8,2.1729439087012118e-8
t829,2.433500892702086e-9,2.703889866019568e-9,4.424547010169829e-9,1.2167501345024461e-8,2.1729439113915946e-8
t830,2.4335008927512523e-9,2.7038898659939766e-9,4.424547009980338e-9,1.2167501330960391e-8,2.1729439099685957e-8
t831,2.4335008928761467e-9,2.703889866102002e-9,4.4245470101901756e-9,1.2167501324521458e-8,2.1729439093689785e-8
t832,2.433500892920603e-9,2.7038898662240147e-9,4.4245470105846654e-9,1.2167501334905778e-8,2.172943910463506e-8
t833,2.4335008931191024e-9,2.7038898666708676e-9,4.424547012010755e-9,1.2167501373076995e-8,2.172943914487772e-8
t834,2.433500893938067e-9,2.703889867921827e-9,4.424547015607274e-9,1.2167501427437229e-8,2.1729439204904397e-8
t835,2.4335009363015894e-9,2.7038899202885466e-9,4.424547155797836e-9,1.2167502474542073e-8,2.1729440486930045e-8
t836,2.458568849737044e-9,2.734873424375025e-9,4.50812066931103e-9,1.2821132687561073e-8,2.2522695630984172e-8
t837,2.497704678792056e-9,2.7833868435339594e-9,4.641473582948103e-9,1.3961971558755164e-8,2.388453666402928e-8
t838,2.504341070591574e-9,2.791630672713302e-9,4.664443169416198e-9,1.4171900618509496e-8,2.4132315531230568e-8
t839,2.4714767658599934e-9,2.7508550936879984e-9,4.5517107206424316e-9,1.3180106065775538e-8,2.2954148645965963e-8
t840,2.4585737154003763e-9,2.7348794421605974e-9,4.5081370232158235e-9,1.2821264582869005e-8,2.2522854763645802e-8
