Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,Total
t531,14.464395886393664,0.0,0.0,6.186535405836863e-10,8.749292810936813e-10,2.7239327476321738e-9,3.208976099778951e-8,1.1840070758686712e-7,2.2454385839119745e-11,0.0,0.0,0.0,0.0,3.6487848086360266,0.0,0.0,3.6361984250323707e-9,1.4393976792944428e-8,1.3374406956147499e-9,8.361880150965412e-9,2.9986089123455507e-11,0.0,0.0,0.0,4.469820376768682,0.0,1.3440618827729275e-9,2.2946301248458483e-9,4.259836047729683e-8,0.0,0.0,0.0,0.0,2.983737860758862e-10,8.36260333344164e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.083081765651942e-10,9.415703985543427e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.083074560771482e-10,9.41570519840847e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58300130455974
t532,14.46403551472608,0.0,0.0,5.600385359925225e-10,8.176003508967726e-10,2.6314646311400134e-9,2.812440685650267e-8,1.1841124326654263e-7,2.2083315407165753e-11,0.0,0.0,0.0,0.0,3.6487190596969787,0.0,0.0,1.880374622643652e-9,1.3279065375612992e-8,1.3151964908573943e-9,7.65876219107331e-9,2.9441597800402115e-11,0.0,0.0,0.0,4.469619427121492,0.0,1.280991413235628e-9,1.3792442383437004e-9,2.215829951568831e-8,0.0,0.0,0.0,0.0,2.7648625873388285e-10,8.259740343850932e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.2489606085322437e-10,9.155342081387753e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.2489555247086033e-10,9.155343228140032e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.582374204876082
t533,14.464000345911817,0.0,0.0,4.908985686061077e-10,7.332133582166839e-10,2.5635680712897565e-9,2.505418317806767e-8,1.1841980128802812e-7,2.1722744848379744e-11,0.0,0.0,0.0,0.0,3.6486767744549122,0.0,0.0,1.2574755647521048e-9,1.1805012524705188e-8,1.2936661943453036e-9,7.09272120683988e-9,2.8918877452678086e-11,0.0,0.0,0.0,4.4696097569309945,0.0,1.1681926486641046e-9,9.605363051753884e-10,1.5144166432727067e-8,0.0,0.0,0.0,0.0,2.5691601879166157e-10,8.168736385295349e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.664038090350694e-10,8.912999866531016e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.664034332152357e-10,8.913000986935217e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.582287066920998
t534,14.465397804133376,0.0,0.0,4.666189997996787e-10,7.150199810265386e-10,2.5167622206150347e-9,2.26045203106351e-8,1.1842055075432012e-7,2.137362475055538e-11,0.0,0.0,0.0,0.0,3.649363267869165,0.0,0.0,9.513253487301483e-10,1.1375516681094544e-8,1.272811471513154e-9,6.627430526140512e-9,2.8417474036263346e-11,0.0,0.0,0.0,4.470479067229634,0.0,1.1517369929827087e-9,7.612749966532251e-10,1.1575924396997855e-8,0.0,0.0,0.0,0.0,2.4056755030610167e-10,8.088591607427773e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.2285143566483903e-10,8.686644313478104e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.2285111901016513e-10,8.686645438564155e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.585240321153915
t535,14.47074650913701,0.0,0.0,4.5074870527403485e-10,6.990667959231701e-10,2.557861332177799e-9,2.1523913275727287e-8,1.1840822493736343e-7,2.1167935519535867e-11,0.0,0.0,0.0,0.0,3.651634384245579,0.0,0.0,8.101971623443556e-10,1.105220506404019e-8,1.2582935207946722e-9,6.501713394512091e-9,2.8096469523102537e-11,0.0,0.0,0.0,4.4732049152936595,0.0,1.1290828230240788e-9,6.658509266127006e-10,1.1725309055830296e-8,0.0,0.0,0.0,0.0,2.2843630087623992e-10,8.123868475394311e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.935996405114064e-10,8.592335134898305e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.9359936288408426e-10,8.592336319449976e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59558598885447
t536,33.041118078442054,0.0,0.0,4.162418028644583e-10,6.686438782527903e-10,2.46751035171372e-9,1.8785719185760963e-8,1.1840615351143746e-7,2.0576891735658823e-11,0.0,0.0,0.0,0.0,7.990612008645225,0.0,0.0,6.305202482472209e-10,1.0397343345798784e-8,1.2318492514576643e-9,5.864721887536121e-9,2.7242498839660317e-11,0.0,0.0,0.0,9.979994954401569,0.0,1.0957715733821773e-9,5.253363899962636e-10,7.711120929355382e-9,0.0,0.0,0.0,0.0,2.1245418744897644e-10,7.937529112578007e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.6108570213317384e-10,8.252762334577182e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.6108547756500336e-10,8.252763531297721e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.011725212916524
t537,5.557085524541578e-6,0.0,0.0,3.200864539470215e-10,5.324942474753606e-10,2.1957924832992332e-9,1.4819052188494732e-8,1.1840464275351445e-7,1.9535656639367973e-11,0.0,0.0,0.0,0.0,8.123513829953189e-6,0.0,0.0,4.4768444540307534e-10,8.169906290057939e-9,1.1876551788429617e-9,4.759277348897761e-9,2.5721130527403055e-11,0.0,0.0,0.0,9.236652736757294e-6,0.0,8.985639825913404e-10,3.619637678688524e-10,4.0271704412836166e-9,0.0,0.0,0.0,0.0,1.9074119691898484e-10,7.429678173950132e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.2482134088353956e-10,7.588205683521265e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.2482116667333323e-10,7.588206802438417e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3076322630391367e-5
t538,5.146593024581551e-6,0.0,0.0,2.7128388920096015e-10,4.669774830169642e-10,1.9871497574442926e-9,1.2237685794633834e-8,1.183917303342621e-7,1.8539541633448006e-11,0.0,0.0,0.0,0.0,7.614282058462204e-6,0.0,0.0,3.4794897545627537e-10,7.055339959925126e-9,1.1464922992253041e-9,4.009431420971364e-9,2.4248865246864966e-11,0.0,0.0,0.0,8.557236209636392e-6,0.0,8.048670122138605e-10,2.794215521863244e-10,2.726306374864052e-9,0.0,0.0,0.0,0.0,1.7337355131848566e-10,6.987609480260752e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9742032018588173e-10,7.023923205791821e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9742019356747054e-10,7.02392426719065e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1470550475700822e-5
t539,5.1639939028786935e-6,0.0,0.0,2.2869391188795572e-10,4.0092487793942394e-10,1.8201436714511905e-9,1.0423167019993485e-8,1.1839216225057738e-7,1.763967357411022e-11,0.0,0.0,0.0,0.0,7.630666026814076e-6,0.0,0.0,2.839651109598232e-10,6.011084210101539e-9,1.1080508364662552e-9,3.4661206231123186e-9,2.2935483766630995e-11,0.0,0.0,0.0,8.58316901614653e-6,0.0,7.013122861295678e-10,2.2551633389321096e-10,2.0610232243755222e-9,0.0,0.0,0.0,0.0,1.5862774348514267e-10,6.59775122972883e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.7592918069411108e-10,6.538234495461228e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.7592908142920798e-10,6.53823551023902e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1525469593482682e-5
t540,5.163379759356432e-6,0.0,0.0,2.0379963514744927e-10,3.657908925081272e-10,1.681848702624712e-9,9.077589206254921e-9,1.1839968284345358e-7,1.6822445643000292e-11,0.0,0.0,0.0,0.0,7.6297558427078e-6,0.0,0.0,2.402846015272179e-10,5.422550123185709e-9,1.072062147823824e-9,3.0535194060994018e-9,2.1755281455054525e-11,0.0,0.0,0.0,8.58189389139287e-6,0.0,6.485615569925821e-10,1.905550311041155e-10,1.6568742301520603e-9,0.0,0.0,0.0,0.0,1.464113740590383e-10,6.250009165158311e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.5856384168299694e-10,6.115321407128006e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.5856376207138704e-10,6.11532238065151e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151939279383418e-5
t541,5.163375196525033e-6,0.0,0.0,1.7926038796169425e-10,3.2533514097906726e-10,1.5639856309690525e-9,8.039688532044255e-9,1.1840902925420958e-7,1.6075396644728457e-11,0.0,0.0,0.0,0.0,7.629891071821775e-6,0.0,0.0,2.0793200203855567e-10,4.799578411082561e-9,1.0382914257244251e-9,2.728913456775182e-9,2.0687746703602433e-11,0.0,0.0,0.0,8.582506914357919e-6,0.0,5.820679499840969e-10,1.6387846151482614e-10,1.3852870360446237e-9,0.0,0.0,0.0,0.0,1.3572883726701918e-10,5.936670567977044e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.441646426691449e-10,5.743338248340134e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.4416458298172666e-10,5.743339182589249e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1517399586400214e-5
t542,5.163377149776707e-6,0.0,0.0,1.637848800581249e-10,3.0235462855831864e-10,1.4610161839010796e-9,7.214537517687173e-9,1.1841679175849092e-7,1.538834434176281e-11,0.0,0.0,0.0,0.0,7.630198911097047e-6,0.0,0.0,1.835053995810605e-10,4.4232326002797225e-9,1.0065324387245247e-9,2.4663752136023487e-9,1.9716270767969124e-11,0.0,0.0,0.0,8.582062537532117e-6,0.0,5.462470962436926e-10,1.4460739845880145e-10,1.1902006533826657e-9,0.0,0.0,0.0,0.0,1.2664621430641047e-10,5.651742705305533e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3189460167824313e-10,5.413231428342004e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3189455584322721e-10,5.413232323169905e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151523114480746e-5
t543,5.163351714151923e-6,0.0,0.0,1.475243484667994e-10,2.74076786608442e-10,1.3691120348746268e-9,6.5425971356905414e-9,1.1841721167153096e-7,1.47528610658276e-11,0.0,0.0,0.0,0.0,7.629931884327436e-6,0.0,0.0,1.64015348117233e-10,3.998872169576918e-9,9.76603202376027e-10,2.2492316209503394e-9,1.8827213172744242e-11,0.0,0.0,0.0,8.582046801409423e-6,0.0,4.980971078849702e-10,1.2870094000964405e-10,1.0432602534906187e-9,0.0,0.0,0.0,0.0,1.1852787502073163e-10,5.390500315983471e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2116312390542156e-10,5.117955413459645e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2116308867207287e-10,5.117956267337779e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1513096777869873e-5
t544,5.163379736715697e-6,0.0,0.0,1.366438241850721e-10,2.5682412739237225e-10,1.2855607335278176e-9,5.984609072885925e-9,1.1840512812257392e-7,1.4161866957170706e-11,0.0,0.0,0.0,0.0,7.629996527768901e-6,0.0,0.0,1.484287197796048e-10,3.7260567775344624e-9,9.483423887013795e-10,2.066248999069302e-9,1.800920664904622e-11,0.0,0.0,0.0,8.582156113543876e-6,0.0,4.701286559774122e-10,1.1648467501937868e-10,9.285805772148057e-10,0.0,0.0,0.0,0.0,1.1150156296423793e-10,5.149168275241401e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1184681496466372e-10,4.851937227635546e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1184678994381696e-10,4.851938038078381e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151185808529791e-5
t545,5.163232527817769e-6,0.0,0.0,1.2484788627043695e-10,2.3520843291411614e-10,1.2084030899422115e-9,5.513601004731422e-9,1.1840323404782736e-7,1.3609339212897691e-11,0.0,0.0,0.0,0.0,7.627692597970149e-6,0.0,0.0,1.3541115734279488e-10,3.4103911414424474e-9,9.21606314576598e-10,1.9095501385362966e-9,1.725262220676485e-11,0.0,0.0,0.0,8.58052061345908e-6,0.0,4.321979737331426e-10,1.0591136531431867e-10,8.365666572879552e-10,0.0,0.0,0.0,0.0,1.0512991701018668e-10,4.924693662885365e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0372754895091568e-10,4.61070104928478e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0372752808932666e-10,4.6107018130646097e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.150644072506491e-5
t546,5.174769184504002e-6,0.0,0.0,1.1647154692575853e-10,2.2082812900635631e-10,1.1361979158902864e-9,5.110348872004157e-9,1.1840219527176132e-7,1.3090482639396234e-11,0.0,0.0,0.0,0.0,7.730819556883972e-6,0.0,0.0,1.246041226250675e-10,3.1930392588184014e-9,8.962663978652008e-10,1.773395909688062e-9,1.6549135500518428e-11,0.0,0.0,0.0,8.643609734038567e-6,0.0,4.079059704608504e-10,9.744919998479239e-11,7.610734345448723e-10,0.0,0.0,0.0,0.0,9.95371963702862e-11,4.714578201617628e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.658360174066514e-11,4.3905981624938304e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.658358654116867e-11,4.3905988756765365e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1683110172982888e-5
t547,1.888711683717626e-6,0.0,0.0,1.0727498776543133e-10,2.0311943012571252e-10,1.0678253769704352e-9,4.7604801087097835e-9,1.1839049554386013e-7,1.261521421467969e-11,0.0,0.0,0.0,0.0,2.1608760773202986e-6,0.0,0.0,1.152488083816309e-10,2.9411331037214172e-9,8.722057785794801e-10,1.6533738285709973e-9,1.5891351020258542e-11,0.0,0.0,0.0,2.8157410451014353e-6,0.0,3.760129388227877e-10,8.986490387540159e-11,6.957066270779391e-10,0.0,0.0,0.0,0.0,9.439154963280633e-11,4.516666860811114e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.024798484759631e-11,4.188559353428716e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.024797265858627e-11,4.18856001056787e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.998194320270675e-6
t548,14.464513639619131,0.0,0.0,1.098420178133512e-10,2.0958347718305957e-10,1.087194221506521e-9,4.76716615155075e-9,1.183919435887014e-7,1.2650002022637844e-11,0.0,0.0,0.0,0.0,3.6490808284471132,0.0,0.0,1.1394485139732545e-10,3.0217498291403154e-9,8.686504858982847e-10,1.6662520350124815e-9,1.5916904107815976e-11,0.0,0.0,0.0,4.470278739011239,0.0,3.8844084292066496e-10,8.976898302341108e-11,7.017927486560122e-10,0.0,0.0,0.0,0.0,9.307212680999676e-11,4.56010395514771e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.781526895745638e-11,4.198495363148232e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.781526000734476e-11,4.1984960188606204e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.583873340086793
t549,14.463488636755603,0.0,0.0,1.18981092546806e-10,2.271572577531953e-10,1.1654204993609133e-9,5.169466038870596e-9,1.1840120567502024e-7,1.3206046828065498e-11,0.0,0.0,0.0,0.0,3.648369967658185,0.0,0.0,1.2452155749118904e-10,3.2692912406508713e-9,8.770352568668426e-10,1.799137472711022e-9,1.6773737184265606e-11,0.0,0.0,0.0,4.469426289875973,0.0,4.1906034582128047e-10,9.802328858844635e-11,7.755750481026721e-10,0.0,0.0,0.0,0.0,9.75358928673201e-11,4.75839816869774e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.53063735584443e-11,4.367276753410518e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.530636475896957e-11,4.3672775805769477e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581285028402064
t550,14.46307664771083,0.0,0.0,1.3092538201041112e-10,2.5107272436371554e-10,1.2499835176433573e-9,5.639800679228323e-9,1.1841248303870396e-7,1.3839974037885963e-11,0.0,0.0,0.0,0.0,3.6485979765255396,0.0,0.0,1.3739355361403344e-10,3.599527863261011e-9,8.854933662958739e-10,1.9514640088759807e-9,1.771697330419555e-11,0.0,0.0,0.0,4.469735603811664,0.0,4.617603927514716e-10,1.0829860399123963e-10,8.662053767640509e-10,0.0,0.0,0.0,0.0,1.0338425136364419e-10,4.968452539375819e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0403244090683826e-10,4.546761618598113e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0403243341457223e-10,4.546762616071209e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581410363491646
t551,14.463891756328781,0.0,0.0,1.372676596414431e-10,2.633052228571232e-10,1.30570786481308e-9,5.907797955361059e-9,1.1842229125622651e-7,1.427456006594851e-11,0.0,0.0,0.0,0.0,3.6486326396786732,0.0,0.0,1.433430241031476e-10,3.771819013426166e-9,8.8878721866168e-10,2.0336972388129733e-9,1.8379427190022542e-11,0.0,0.0,0.0,4.4697789059474395,0.0,4.823045922200205e-10,1.129509547712637e-10,9.292038018385913e-10,0.0,0.0,0.0,0.0,1.040426228572286e-10,5.109421966522935e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0801446480185857e-10,4.6396027452197445e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0801445843456967e-10,4.6396037442101853e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58230343814496
t552,14.463453692927885,0.0,0.0,1.526884751846702e-10,2.93447411681635e-10,1.4044118044522145e-9,6.528396009221296e-9,1.1842506278315904e-7,1.500521406371003e-11,0.0,0.0,0.0,0.0,3.648368328623221,0.0,0.0,1.6066995427001218e-10,4.19148393125847e-9,8.973139808265005e-10,2.2264993678366543e-9,1.9503301617370176e-11,0.0,0.0,0.0,4.4694228571310175,0.0,5.347851462073308e-10,1.2676889508509694e-10,1.0616987963697303e-9,0.0,0.0,0.0,0.0,1.107148805089083e-10,5.342294243704536e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1911871186838246e-10,4.838022584755531e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1911870780984622e-10,4.8380237748275e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581245016570644
t553,14.463475358003556,0.0,0.0,1.687660798191059e-10,3.225500222940959e-10,1.516446990737871e-9,7.294167800789563e-9,1.1841286785008631e-7,1.5815213434056683e-11,0.0,0.0,0.0,0.0,3.6483440085715717,0.0,0.0,1.8275936283661988e-10,4.609238165238687e-9,9.059200066649009e-10,2.458321444359239e-9,2.0769852829951763e-11,0.0,0.0,0.0,4.469400092592966,0.0,5.82377245728552e-10,1.43903236376939e-10,1.238072427891251e-9,0.0,0.0,0.0,0.0,1.1817143307588773e-10,5.593304998802728e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3269817483773258e-10,5.051834499174717e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3269817018631854e-10,5.051835904742869e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581219598993336
t554,14.463570007757902,0.0,0.0,1.9177829061881285e-10,3.6590162725295296e-10,1.6461689944523004e-9,8.263067283253526e-9,1.1840457280940597e-7,1.6716477736080178e-11,0.0,0.0,0.0,0.0,3.6484318269096736,0.0,0.0,2.1156496862068455e-10,5.218087273434035e-9,9.146196675570421e-10,2.7429983435731086e-9,2.2209977570766936e-11,0.0,0.0,0.0,4.469514861968559,0.0,6.549610755684556e-10,1.6695173760880032e-10,1.4846402878056005e-9,0.0,0.0,0.0,0.0,1.2685766491884762e-10,5.865928370316813e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.4975479672447404e-10,5.283610433129687e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.4975479616330787e-10,5.283612075599835e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581516839010053
t555,14.463548635010968,0.0,0.0,2.16857016728102e-10,4.0945732107742855e-10,1.7996763072164405e-9,9.52831946496293e-9,1.1837693021049817e-7,1.7727415764874196e-11,0.0,0.0,0.0,0.0,3.648396765712825,0.0,0.0,2.5114119141944814e-10,5.8504742010111754e-9,9.23416325030649e-10,3.1015522505485893e-9,2.3863969659115137e-11,0.0,0.0,0.0,4.469472860963077,0.0,7.229706805454311e-10,1.9757197367872487e-10,1.8539392212795752e-9,0.0,0.0,0.0,0.0,1.3671979851382295e-10,6.164161959694e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.7188565267699668e-10,5.536040885425754e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.7188565877195475e-10,5.53604255868276e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581418407164886
t556,14.463560508634679,0.0,0.0,2.557897447764129e-10,4.80495865787026e-10,1.98610301124405e-9,1.1251027139309588e-8,1.183769747488807e-7,1.8872081975827684e-11,0.0,0.0,0.0,0.0,3.648410297699722,0.0,0.0,3.089299481831936e-10,6.8502510500336165e-9,9.32316554472506e-10,3.567925864178922e-9,2.5786078810015284e-11,0.0,0.0,0.0,4.469494398822476,0.0,8.359154902699055e-10,2.435026756729485e-10,2.4686083176581385e-9,0.0,0.0,0.0,0.0,1.484589422039908e-10,6.493015565714756e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.018553882059972e-10,5.812494583663742e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.018553961422493e-10,5.812496346025428e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581465355123346
t557,14.46343834979778,0.0,0.0,3.0260451435567166e-10,5.594065378400715e-10,2.2198432759010485e-9,1.3734694796724903e-8,1.1838606341521647e-7,2.0181691503931834e-11,0.0,0.0,0.0,0.0,3.648363677368914,0.0,0.0,4.0127173113429096e-10,7.990482532268407e-9,9.413261886989275e-10,4.200544588455526e-9,2.8050257954766552e-11,0.0,0.0,0.0,4.469433804778384,0.0,9.514717346092996e-10,3.1458407024272436e-10,3.6965722705848756e-9,0.0,0.0,0.0,0.0,1.6213130701053898e-10,6.858780562953999e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.448882376141703e-10,6.117016624895794e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.4488823853139954e-10,6.117018703978518e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58123598825337
t558,14.463534571410095,0.0,0.0,3.86013227692882e-10,7.078699743162319e-10,2.525171843613498e-9,1.762700499283201e-8,1.1839737672221991e-7,2.1694663896884045e-11,0.0,0.0,0.0,0.0,3.6483818724912567,0.0,0.0,5.72360511122066e-10,1.0046304074272925e-8,9.504496578308937e-10,5.109382491669332e-9,3.07603187000549e-11,0.0,0.0,0.0,4.469452018145843,0.0,1.1682706285359404e-9,4.4960650915311964e-10,7.379923606632084e-9,0.0,0.0,0.0,0.0,1.7876669179284786e-10,7.269485642596839e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.122141060651379e-10,6.454476747550361e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.122141297551874e-10,6.454479061300055e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581368630240423
t559,14.468798360084556,0.0,0.0,5.06150189565165e-10,9.107258345670949e-10,2.9474140078457737e-9,2.4600608473593466e-8,1.1840685784094839e-7,2.3283544465488413e-11,0.0,0.0,0.0,0.0,3.6511137937484865,0.0,0.0,7.873984012461506e-10,1.2862648283786368e-8,9.597053515680647e-10,6.528471254662161e-9,3.406746715893993e-11,0.0,0.0,0.0,4.472842499029113,0.0,1.433978085964587e-9,7.164223709751131e-10,2.999997940135031,0.0,0.0,0.0,0.0,1.911689101720621e-10,7.736311968067193e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.973449230784289e-10,6.830934892421314e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.973449605089936e-10,6.830937732194194e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.592752766840597
t560,14.487574781457198,0.0,0.0,4.714501812404111e-10,8.563800160221788e-10,2.8158934186859287e-9,2.1728452992114186e-8,1.1840859129508302e-7,2.2675143785757644e-11,0.0,0.0,0.0,0.0,3.661117429316959,0.0,0.0,7.590496436157622e-10,1.2088049603864816e-8,9.465494850202414e-10,5.998443065862568e-9,3.270708233164667e-11,0.0,0.0,0.0,4.480987309289654,0.0,1.3681279015307602e-9,6.090439974885122e-10,3.0660963675461015e-8,0.0,0.0,0.0,0.0,1.8493443153247263e-10,7.571094529261322e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.458622027072704e-10,6.6489697377633e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.458622334505669e-10,6.648972376652903e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62967971979375
t561,33.04111768591646,0.0,0.0,3.7618801558990413e-10,6.841885980844951e-10,2.5397640948335742e-9,1.773412067459006e-8,1.1839754381218201e-7,2.1656947058837268e-11,0.0,0.0,0.0,0.0,7.9906115610461335,0.0,0.0,5.525676199037183e-10,9.75948305507936e-9,9.261341205088138e-10,5.114512957706779e-9,3.0951937898492784e-11,0.0,0.0,0.0,9.979994693737837,0.0,1.1270952675799142e-9,4.384925986801852e-10,8.708040939679403e-9,0.0,0.0,0.0,0.0,1.713755730918506e-10,7.208989812043303e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.857308428810042e-10,6.316618683489357e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.857308461421637e-10,6.3166210331024e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.01172410983824
