BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t458,9269.028814587053,8.26390183737488e-6,-60.38836688887623,70.18355153352496,-248.82400754635287,4.521359424163732e-8,5.533957121631214e-9,0.0,0.0,-9030.0
t459,9746.888448434123,1.1217765102064025e-5,-961.7541287189699,68.66521333857385,-118.79954432223737,4.521358679312521e-8,5.533956910097423e-9,0.0,0.0,-8735.0
t460,9400.826162753301,1.1634332170004345e-5,-823.17355687772,84.9299985217261,-83.58261608238573,4.52135865547693e-8,5.533956914768522e-9,0.0,0.0,-8579.0
t461,9499.761820692693,1.1817398454498443e-5,-924.5214672631524,85.06999841361447,-68.31036371130004,4.521358626964438e-8,5.533956904355682e-9,0.0,0.0,-8592.0
t462,9271.77102305643,1.2026879902920475e-5,-425.4288293586114,87.91999847693921,-54.26220425238217,4.52135883945458e-8,5.533956947596158e-9,0.0,0.0,-8880.0
t463,9376.239415093998,0.0006041501998758082,-8.620696051859353e-6,93.75999863107984,-9.305653886616462e-6,4.5530987792414666e-8,5.543844722587857e-9,0.0,0.0,-9470.0
t464,12837.897821452296,2.9888511376949613e-6,-2499.606022229205,77.25884900400877,-239.5506512648405,4.3415849684320166e-8,5.47537701919542e-9,0.0,0.0,-10176.0
t465,13397.584588236978,0.00010091993234726389,-2228.280259049212,85.9147661249596,-109.2191962815456,4.341585101696924e-8,5.475377011523265e-9,0.0,0.0,-11146.0
t466,14012.571387314998,0.0001009264578565674,-2181.8148992125098,91.81826963534834,-84.57485871319024,4.34158520880996e-8,5.475377015496694e-9,0.0,0.0,-11838.0
t467,14251.823764094715,0.00010092973271188672,-2128.448934003599,93.82949950916233,-75.20443057890789,4.341585276486733e-8,5.475377025412748e-9,0.0,0.0,-12142.0
t468,14397.731555920014,0.00010093290422135448,-2216.1866596223194,92.81042400814178,-75.35542128763184,4.3415852638198214e-8,5.475377018684809e-9,0.0,0.0,-12199.0
t469,14251.073068674561,0.00010093064772475999,-2196.856573564679,89.58257890377476,-81.7991749931986,4.341585238862404e-8,5.475377016138738e-9,0.0,0.0,-12062.0
t470,14041.09335634892,0.00010092770038306746,-2201.412563199217,84.26973950011094,-103.95063362640585,4.341585191139463e-8,5.475377010601864e-9,0.0,0.0,-11820.0
t471,14012.908379987208,0.00010091943874897465,-2191.3987302464657,76.83203741852795,-274.34178812759893,4.3415852365797685e-8,5.4753770350692605e-9,0.0,0.0,-11624.0
t472,13330.000974684925,2.0646129594587633e-5,-1799.0009972479675,80.59671573374398,-80.5967138673874,4.5027623192063536e-8,5.528101970031043e-9,0.0,0.0,-11531.0
t473,11292.357745144855,318.6422497179921,-1.2372295391891328e-5,83.71535275744928,-83.71533529940812,4.585381506693178e-8,5.5537677676108085e-9,0.0,0.0,-11611.0
t474,10067.606398258818,1799.0009983886166,-1.0872289465340181e-5,97.08966975822942,-58.697055584931995,4.599836552849821e-8,5.558167909753932e-9,0.0,0.0,-11905.0
t475,9526.438346048622,2556.731695511712,-8.131353592758633e-6,120.82998311068536,-1.6795259818637173e-5,4.6181727353033365e-8,5.5637111772432e-9,0.0,0.0,-12204.0
t476,9513.543828035205,3050.8161730296742,-3.294681064809008e-7,125.63999964130129,-3.2035831561618075e-7,5.879711179384576e-8,5.863370040668677e-9,0.0,0.0,-12690.0
t477,9623.425861797938,2711.2241795016084,-7.927507988337114e-6,123.34998319991921,-1.679509728912607e-5,4.618173195198314e-8,5.563711301165273e-9,0.0,0.0,-12458.0
t478,10036.506531490237,1799.000991001671,-1.1319711375857599e-5,117.03997894026699,-132.54749039863304,4.5998383120626444e-8,5.558168446568179e-9,0.0,0.0,-11820.0
t479,9149.078844404205,1799.0009953671124,-1.06783904752722e-5,108.53999359105048,-94.61982294928984,4.599836686676654e-8,5.558167999775241e-9,0.0,0.0,-10962.0
t480,8251.011040252351,1799.0010010744957,-1.0158396085694843e-5,99.76999614336357,-73.78202782471288,4.599836299041726e-8,5.5581679337535696e-9,0.0,0.0,-10076.0
t481,7559.752222355934,1799.0010374542157,-8.85678508196629e-6,92.50999614175696,-107.2632471466777,4.5998290357360625e-8,5.558165776122577e-9,0.0,0.0,-9344.0
t482,8262.924490871403,625.3954914043087,-1.0488686182010574e-5,87.71999535150812,-117.0399671899405,4.585381165405239e-8,5.5537678395938025e-9,0.0,0.0,-8859.0
t483,8638.240010448771,1.5025565907537102e-5,-2.2677549251879428e-5,85.29999074404162,-108.53999359190414,4.55309775820336e-8,5.543844482291382e-9,0.0,0.0,-8615.0
t484,9275.038942560213,9.477870215917739e-6,-645.0396269388906,61.78973844429344,-196.7890635942351,4.521358754928479e-8,5.533956959064781e-9,0.0,0.0,-8495.0
t485,9423.881277021059,1.0983636138201975e-5,-806.3366327996747,66.9914616568839,-167.5361169126558,4.5213586887253755e-8,5.533956935832862e-9,0.0,0.0,-8517.0
t486,8948.010123567845,1.0985978293602749e-5,-185.38733993361203,72.3303484342051,-124.95314310516441,4.521359037240443e-8,5.533957028703703e-9,0.0,0.0,-8710.0
t487,9075.23996831163,5.7790552333441314e-5,-1.550758388486241e-5,90.75999866256443,-9.30823473125185e-6,4.553098232675414e-8,5.543844582027172e-9,0.0,0.0,-9166.0
t488,9665.244062839954,21.88595806970824,-1.1827759199691334e-5,96.86999875251657,-7.885554306589913e-6,4.5588825243120696e-8,5.545632378289259e-9,0.0,0.0,-9784.0
t489,11258.765111136416,1.7127970643335636e-5,-558.6712842380098,106.5399983754256,-46.63384245255133,4.521359229589676e-8,5.533956949855904e-9,0.0,0.0,-10760.0
t490,13046.747919736568,3.506851507961542e-5,-1529.118617384023,114.86999842901355,-30.499335900820224,4.5213586584770805e-8,5.5339567257393464e-9,0.0,0.0,-11602.0
t491,14185.725164413567,3.543110553426614e-6,-1992.4754948685875,100.00955185861997,-164.2592249956052,4.34158805240479e-8,5.475377969778936e-9,0.0,0.0,-12129.0
t492,14532.80622873196,0.00010089919651498314,-2087.6672822666455,97.45711977714546,-104.59616719055116,4.341586742704724e-8,5.4753775127189224e-9,0.0,0.0,-12438.0
t493,15439.127902840619,0.00010087026147727241,-2820.799747940656,88.89112234478881,-164.21937816390283,4.341585351283538e-8,5.475377036728088e-9,0.0,0.0,-12543.0
t494,15298.36868604669,0.00010088117613590215,-2781.2914356445444,85.06503195278843,-183.1423832850047,4.341585329571773e-8,5.475377034032327e-9,0.0,0.0,-12419.0
t495,15208.012893122957,0.0001008810064652994,-2764.767330809223,79.54025308422567,-243.78591632786046,4.3415853990268805e-8,5.4753770634720066e-9,0.0,0.0,-12279.0
t496,13983.000955259497,2.5157550650177308e-5,-1799.0009944159622,84.13530679760397,-84.13529284924549,4.5027583469836564e-8,5.5281006893434e-9,0.0,0.0,-12184.0
t497,13035.04194555508,1.685352587514105e-5,-678.0419514427704,87.1782061603574,-87.17821717694,4.5213594530929867e-8,5.533956944011524e-9,0.0,0.0,-12357.0
t498,11143.893977347581,1558.1059856471138,-1.1398028531010994e-5,94.58189202622694,-94.58184396117667,4.585382761755739e-8,5.553768108866752e-9,0.0,0.0,-12702.0
t499,10577.088998213072,2284.301066656725,-9.091564740162374e-6,128.60997889079172,-3.501763970533657e-5,4.5998369742888944e-8,5.558167989795011e-9,0.0,0.0,-12990.0
t500,11102.09821490789,2293.941850016674,-9.091486733177825e-6,133.95997893022306,-3.502107012623358e-5,4.599837816266098e-8,5.558168222089273e-9,0.0,0.0,-13530.0
t501,10072.943828723573,3050.81617240331,-4.2579992784640245e-7,131.2399995622672,-4.190892506054171e-7,5.490531764480597e-8,5.785607990405983e-9,0.0,0.0,-13255.0
t502,9721.186068997555,2488.71397847713,-8.680415721823837e-6,122.0999961677442,-3.501356770598554e-5,4.5998373773660395e-8,5.558168138387201e-9,0.0,0.0,-12332.0
t503,9615.325252597246,1666.2632116010561,-1.126575122748856e-5,111.07999537845149,-173.66844836241253,4.5853827425768816e-8,5.553768167631719e-9,0.0,0.0,-11219.0
t504,9977.65561956338,197.38585587812787,-9.557591368810787e-6,100.85999542535608,-88.90146136067908,4.585381228512329e-8,5.553767759785361e-9,0.0,0.0,-10187.0
t505,9814.386495418907,8.493579641290329e-6,-226.6409363287919,63.860879546758426,-296.6064471525777,1.9681965455153637e-8,2.4463283706866506e-9,0.0,0.0,-9355.0
t506,9382.205801554373,1.0911294748099235e-5,-116.00142809229624,63.73636721414325,-287.94075160964684,1.9681964859789977e-8,2.446328355906006e-9,0.0,0.0,-9042.0
t507,8386.943616079736,450.68640295368294,-9.607862882493896e-6,88.36999880455535,-8.252321068750505e-6,1.9766472152991913e-8,2.4490736076633437e-9,0.0,0.0,-8926.0
t508,7304.124667270507,1539.4453516784401,-9.607657381894806e-6,88.42999888913602,-8.252640670769979e-6,1.9766472969806023e-8,2.4490736340890436e-9,0.0,0.0,-8932.0
t509,8547.498606270057,618.8414126441609,-9.607538003489323e-6,91.65999892367451,-8.25257058687413e-6,1.9766472418226086e-8,2.449073611079064e-9,0.0,0.0,-9258.0
t510,9358.971955654139,831.1380591988117,-5.509220317610321e-6,101.88999888585492,-8.251801832342017e-6,1.9766472885668414e-8,2.4490736123437595e-9,0.0,0.0,-10292.0
t511,14023.918259795853,3.1478879861294603e-6,-1991.8388387987484,95.15886446757509,-146.23828863430347,1.9295940453945984e-8,2.4335009731682683e-9,0.0,0.0,-11981.0
t512,15448.457232060982,4.5149789002341296e-5,-2292.6164624601065,100.32934438650535,-139.1701593386314,1.9295938400267245e-8,2.4335008943483482e-9,0.0,0.0,-13117.0
t513,15632.40986630191,4.515504717466991e-5,-2093.1710494043095,103.56812189388813,-122.80698420801502,1.9295938444592297e-8,2.433500892976586e-9,0.0,0.0,-13520.0
t514,15743.563594117528,4.51576765288101e-5,-2041.7133167320637,104.82403974434538,-117.67436258045383,1.9295938473668626e-8,2.4335008927760214e-9,0.0,0.0,-13689.0
t515,15887.07421336303,4.5158275148192726e-5,-2032.9207181436714,106.02045489605827,-117.17399557887717,1.9295938500729386e-8,2.433500892672833e-9,0.0,0.0,-13843.0
t516,15881.207551487427,4.515883860493802e-5,-2025.6209670292694,105.79434501255483,-117.38097493410365,1.9295938498268994e-8,2.433500892589478e-9,0.0,0.0,-13844.0
t517,15759.214634497424,4.515938556376248e-5,-2014.1501008786809,104.37617660637348,-117.44075568877803,1.9295938475704125e-8,2.4335008925691464e-9,0.0,0.0,-13732.0
