BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t504,10677.836905492675,1279.3270644475892,-1991.1639699402647,0.0,0.0,0.0,0.0,0.0,0.0,-9966.0
t505,11285.85023311615,669.8204006358524,-2600.670633752002,0.0,0.0,0.0,0.0,0.0,0.0,-9355.0
t506,9314.068578250635,1499.2112280686126,-1771.2798063192495,0.0,0.0,0.0,0.0,0.0,0.0,-9042.0
t507,9198.068578250635,1499.2112280686126,-1771.2798063192495,0.0,0.0,0.0,0.0,0.0,0.0,-8926.0
t508,9204.068578250637,1499.2112280686126,-1771.2798063192495,0.0,0.0,0.0,0.0,0.0,0.0,-8932.0
t509,9530.068578250635,1499.2112280686126,-1771.2798063192495,0.0,0.0,0.0,0.0,0.0,0.0,-9258.0
t510,10564.068578250635,1499.2112280686126,-1771.2798063192495,0.0,0.0,0.0,0.0,0.0,0.0,-10292.0
t511,12253.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-11981.0
t512,13389.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13117.0
t513,13792.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13520.0
t514,13961.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13689.0
t515,14115.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13843.0
t516,14116.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13844.0
t517,14004.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13732.0
t518,13901.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13629.0
t519,13680.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13408.0
t520,13527.068578250639,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13255.0
t521,13529.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13257.0
t522,13684.068578250637,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13412.0
t523,13816.068578250637,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-13544.0
t524,14388.068578250633,1499.2112280686067,-1771.2798063192422,0.0,0.0,0.0,0.0,0.0,0.0,-14116.0
t525,10869.508965612147,3270.491034387854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14140.0
t526,11870.886477587528,2279.8022784001637,-990.6887559876907,0.0,0.0,0.0,0.0,0.0,0.0,-13160.0
t527,14352.67052430545,368.4102550412034,-2902.0807793466506,0.0,0.0,0.0,0.0,0.0,0.0,-11819.0
t528,13687.208345497424,78.1413444452157,-3192.349689942638,0.0,0.0,0.0,0.0,0.0,0.0,-10573.0
t529,10096.068578250635,1499.2112280686126,-1771.2798063192495,0.0,0.0,0.0,0.0,0.0,0.0,-9824.0
t530,9719.068578250637,1499.2112280686126,-1771.2798063192495,0.0,0.0,0.0,0.0,0.0,0.0,-9447.0
t531,9547.068578250635,1499.2112280686067,-1771.2798063192422,0.0,0.0,0.0,0.0,0.0,0.0,-9275.0
t532,7068.602363490962,2731.444335448446,-539.0466989394079,0.0,0.0,0.0,0.0,0.0,0.0,-9261.0
t533,12316.534793010313,266.9781206887716,-3003.512913699082,0.0,0.0,0.0,0.0,0.0,0.0,-9580.0
t534,8000.164504132453,2922.6632651277005,-347.8277692601537,0.0,0.0,0.0,0.0,0.0,0.0,-10575.0
t535,12708.532746271978,1389.4791440579393,-1881.0118903299146,0.0,0.0,0.0,0.0,0.0,0.0,-12217.0
t536,10148.663572073045,3183.9137311574054,-86.57730323044876,0.0,0.0,0.0,0.0,0.0,0.0,-13246.0
t537,16722.491034387855,0.0,-3270.491034387854,0.0,0.0,0.0,0.0,0.0,0.0,-13452.0
