Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,823,9024.0
,,,,,,,824,9836.0
,,,,,,,825,10869.0
,,,,,,,826,11659.0
,,,,,,,827,12142.0
,,,,,,,828,12419.0
,,,,,,,829,12536.0
,,,,,,,830,12472.0
,,,,,,,831,12433.0
,,,,,,,832,12472.0
,,,,,,,833,12619.0
,,,,,,,834,12772.0
,,,,,,,835,12740.0
,,,,,,,836,12639.0
,,,,,,,837,12894.0
,,,,,,,838,12734.0
,,,,,,,839,11634.0
,,,,,,,840,10455.0
,,,,,,,841,12933.0
,,,,,,,842,12055.0
,,,,,,,843,11500.0
,,,,,,,844,11189.0
,,,,,,,845,11220.0
,,,,,,,846,11625.0
,,,,,,,847,12941.0
,,,,,,,848,14528.0
,,,,,,,849,15631.0
,,,,,,,850,16509.0
,,,,,,,851,17208.0
,,,,,,,852,17677.0
,,,,,,,853,18014.0
,,,,,,,854,18377.0
,,,,,,,855,18592.0
,,,,,,,856,18724.0
,,,,,,,857,18844.0
,,,,,,,858,18774.0
,,,,,,,859,18258.0
,,,,,,,860,17558.0
,,,,,,,861,17179.0
,,,,,,,862,16567.0
,,,,,,,863,14944.0
,,,,,,,864,13291.0
,,,,,,,865,12088.0
,,,,,,,866,11332.0
,,,,,,,867,10850.0
,,,,,,,868,10627.0
,,,,,,,869,10693.0
,,,,,,,870,11095.0
,,,,,,,871,12417.0
,,,,,,,872,13994.0
,,,,,,,873,15112.0
,,,,,,,874,15980.0
,,,,,,,875,16735.0
,,,,,,,876,17238.0
,,,,,,,877,17598.0
,,,,,,,878,18027.0
,,,,,,,879,18362.0
,,,,,,,880,18608.0
,,,,,,,881,18769.0
,,,,,,,882,18682.0
,,,,,,,883,18223.0
,,,,,,,884,17555.0
,,,,,,,885,17270.0
,,,,,,,886,16791.0
,,,,,,,887,15216.0
,,,,,,,888,13614.0
,,,,,,,889,12433.0
,,,,,,,890,11685.0
,,,,,,,891,11231.0
,,,,,,,892,11022.0
,,,,,,,893,11110.0
,,,,,,,894,11577.0
,,,,,,,895,12908.0
,,,,,,,896,14532.0
,,,,,,,897,15762.0
,,,,,,,898,16731.0
,,,,,,,899,17590.0
,,,,,,,900,18283.0
,,,,,,,901,18753.0
,,,,,,,902,19139.0
,,,,,,,903,19340.0
,,,,,,,904,19481.0
,,,,,,,905,19649.0
,,,,,,,906,19605.0
,,,,,,,907,19123.0
,,,,,,,908,18397.0
,,,,,,,909,18042.0
,,,,,,,910,17532.0
,,,,,,,911,15923.0
,,,,,,,912,14231.0
,,,,,,,913,12998.0
,,,,,,,914,12194.0
,,,,,,,915,11656.0
,,,,,,,916,11376.0
,,,,,,,917,11435.0
,,,,,,,918,11903.0
,,,,,,,919,13313.0
,,,,,,,920,14984.0
