BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t214,14784.021601505125,3976.676661539623,-4595.698263044749,0.0,0.0,0.0,0.0,0.0,0.0,-14165.0
t215,19243.836235252096,1153.7693446661378,-7418.605579918236,0.0,0.0,0.0,0.0,0.0,0.0,-12979.0
t216,16445.023128590063,2015.6758979971555,-6556.699026587218,0.0,0.0,0.0,0.0,0.0,0.0,-11904.0
t217,11434.396639184633,4176.989142699869,-4395.385781884504,0.0,0.0,0.0,0.0,0.0,0.0,-11216.0
t218,11340.161830420948,4047.6065470817125,-4524.768377502661,0.0,0.0,0.0,0.0,0.0,0.0,-10863.0
t219,12171.8210609666,3564.276931808887,-5008.097992775487,0.0,0.0,0.0,0.0,0.0,0.0,-10728.0
t220,7317.827950817053,6019.773486883661,-2552.601437700713,0.0,0.0,0.0,0.0,0.0,0.0,-10785.0
t221,13606.674071493822,3050.3504265452752,-5522.024498039098,0.0,0.0,0.0,0.0,0.0,0.0,-11135.0
t222,8727.093374992339,5995.140774796017,-2577.234149788357,0.0,0.0,0.0,0.0,0.0,0.0,-12145.0
t223,5150.625075415628,8572.374924584374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13723.0
t224,6060.625075415626,8572.374924584374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14633.0
t225,11390.972186620456,6049.201368981959,-2523.1735556024146,0.0,0.0,0.0,0.0,0.0,0.0,-14917.0
t226,17244.363383169086,3115.0057707076426,-5457.369153876731,0.0,0.0,0.0,0.0,0.0,0.0,-14902.0
t227,21321.86604176297,1058.2544414107008,-7514.120483173673,0.0,0.0,0.0,0.0,0.0,0.0,-14866.0
t228,21162.24204846191,1064.0664380612322,-7508.308486523141,0.0,0.0,0.0,0.0,0.0,0.0,-14718.0
t229,19850.033754853186,1606.1705848655938,-6966.20433971878,0.0,0.0,0.0,0.0,0.0,0.0,-14490.0
t230,19613.65434671689,1667.3602889337421,-6905.014635650631,0.0,0.0,0.0,0.0,0.0,0.0,-14376.0
t231,14772.25387636972,4037.0605241073267,-4535.314400477047,0.0,0.0,0.0,0.0,0.0,0.0,-14274.0
